reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.31717171717172,6.86939719194826,0
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.90836363636364,8.14873501824559,0
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.3449494949495,4.78379500022702,0
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.3449494949495,5.08350088863044,0
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.3449494949495,6.64696139769052,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.90836363636364,6.84353665022855,0
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.3449494949495,6.88529387741345,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.90836363636364,9.01242479902207,0
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",11.3888888888889,6.34413161165353,0.138888888888889
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",16.6,10.010078171352,0
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",11.5277777777778,8.10931229536804,0.138888888888889
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",13.3333333333333,10.0170118587834,0
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",8.61111111111111,9.74846460946707,0.138888888888889
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",8.05555555555556,8.16273801557156,0.138888888888889
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",13.3333333333333,10.003787861769,0
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",11.3888888888889,7.08124178932726,0.138888888888889
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",13.3333333333333,10.0038646682604,0
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",16.6,10.0048953816535,0
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",8.05555555555556,7.88600438198837,0.138888888888889
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",13.3333333333333,10.0055538703124,0
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",13.09,1.81871031900983,0.42
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",11.5277777777778,7.15373401463374,0.138888888888889
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",11.5277777777778,8.6850444065142,0.138888888888889
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,,1
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0,0,1
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,1.1035338079637,0.58
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,0.66062183415539,0.791666666666667
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,0.870222430759475,0.791666666666667
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.00648875071303,0.791666666666667
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.31606208870328,0.791666666666667
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,,0.58
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.11129273362105,0.791666666666667
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.06037504471729,0.791666666666667
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,1.13640830698809,0.58
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,1.28602048015569,0.58
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.13290992378115,0.791666666666667
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.01405121964205,0.791666666666667
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.2755055878132,0.791666666666667
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,0.630645862779815,0.791666666666667
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.16018599707704,0.791666666666667
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,0.815038607229746,0.791666666666667
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.908591798533591,0.462961111111111
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.957834522692131,0.462961111111111
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.10462962962963,1.07119457633646,0.4537
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.789730215391661,0.462961111111111
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.812602875236372,0.462961111111111
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.817407957006878,0.462961111111111
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,1.00626153370953,0.462961111111111
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.984682714822448,0.462961111111111
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.26733333333333,0.870580028587973,0.38
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.26733333333333,0.899561756574014,0.38
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.845763094813589,0.462961111111111
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.800020434251396,0.462961111111111
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,1.04214675904831,0.462961111111111
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.26733333333333,0.909762332905792,0.38
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",1.08888888888889,0.875941962421586,0.462961111111111
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.650205761316872,0.0282854893840667,0.9465
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.81264367816092,0.994295343714762,0.821510344827586
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.52816091954023,1.02125474549605,0.821510344827586
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.81264367816092,0.964665934867064,0.821510344827586
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.33568316215375,0.83552904031791,0.797011111111111
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.81264367816092,1.09868073734938,0.821510344827586
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.81264367816092,1.08817391465435,0.821510344827586
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.742798353909465,0.0279647158417341,0.920574074074074
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.87440329218107,0.0988973679602242,0.861933333333333
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.79540229885057,0.918037230582488,0.821510344827586
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.23880658436214,0.348281673097329,0.820781481481482
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.81264367816092,0.929461155327684,0.821510344827586
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.0343621399177,0.545263365460758,0.820781481481482
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.87440329218107,0.102636320502212,0.861933333333333
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.697242798353909,0.0405186976044666,0.920574074074074
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.650205761316872,,0.9465
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.35057471264368,0.385085644703233,0.826820689655173
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.44179894179894,0.848318190946087,0.720633333333333
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2,0.761144009542509,0.774074074074074
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.35057471264368,0.365946285878862,0.824137931034483
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.35057471264368,0.339496451306783,0.826820689655173
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.35057471264368,0.363650871620082,0.826820689655173
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.44179894179894,1.06175692852039,0.720633333333333
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.35057471264368,0.389935489145101,0.826820689655173
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.44179894179894,1.27539077291844,0.720633333333333
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.44179894179894,1.21133233399143,0.720633333333333
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.44179894179894,1.06619886284164,0.720633333333333
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.35057471264368,0.403217935229292,0.826820689655173
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.969827586206897,0.283322782241394,0.877586206896552
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.44179894179894,0.858062697386926,0.720633333333333
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.73875661375661,0.614027765390377,0.81692962962963
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,,1
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000916065698385912,0.990740740740741
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000729564107680254,0.990740740740741
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00124556444119979,0.990740740740741
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,,0.990740740740741
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.165270935960591,0.0123955129702138,0.921427586206897
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00078673563416012,0.990740740740741
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.165270935960591,0.0106712371427542,0.921427586206897
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.165270935960591,0.0117053236210421,0.921427586206897
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000766733526066362,0.990740740740741
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.165270935960591,0.0115013076557866,0.921427586206897
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000632895277431592,0.990740740740741
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.165270935960591,0.0113746614382404,0.921427586206897
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00102165367348377,0.990740740740741
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00107153229676895,0.990740740740741
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.165270935960591,0.0111578766817313,0.921427586206897
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0475862068965517,0.00136802475841875,0.975862068965517
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.365747126436782,0.102768752523283,0.874137931034483
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.365747126436782,0.106257567220106,0.874137931034483
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.365747126436782,0.106316904534561,0.874137931034483
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0314814814814815,0.00433408316378683,0.981481481481482
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.396781609195402,0.140757586638051,0.879886206896552
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0203703703703704,0.00266354385738846,0.981481481481482
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.365747126436782,0.102134078318262,0.874137931034483
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0111111111111111,0.00139317979182905,0.981481481481482
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0,0,1
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.396781609195402,0.137832398831462,0.879886206896552
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.365747126436782,0.0938684400504987,0.874137931034483
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.27958333333333,0.808761684515569,0.6625
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.20125,0.715666108093018,0.6625
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",18.2656877413127,27.7462979007107,0.19312972972973
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",11.1203813932981,3.11263507280464,0.218981081081081
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",17.7521342771343,29.890016207833,0.19312972972973
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",14.788139329806,3.03322345548611,0.218981081081081
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",6.15275022045855,2.22305561523552,0.218981081081081
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",20.9967481767482,34.1506415501075,0.218843243243243
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",12.0540564373898,3.39757981831277,0.204418918918919
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.9506006006006,1.39953151124464,0.587224324324324
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",15.3590441090441,6.08881988043863,0.218981081081081
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.31041666666667,0.803195827494718,0.675
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",14.788139329806,2.77782234609325,0.218981081081081
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.7478978978979,1.23111978872198,0.600737837837838
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",14.788139329806,2.82919055538061,0.218981081081081
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.31041666666667,,0.675
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.45800264550265,9.17835359411087,0.0444027027027027
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",11.0208333333333,14.6338394512682,0.05
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.47265122265122,9.43974185708655,0.0444027027027027
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",10.2541827541828,16.2760441528061,0.0579162162162162
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",10.0740025740026,14.0145826907051,0.0579162162162162
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.47265122265122,9.44193510402341,0.0444027027027027
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.47265122265122,9.57219586936466,0.0444027027027027
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",11.0208333333333,14.951692137617,0.05
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.33751608751609,9.51844035126346,0.0579162162162162
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",10.2541827541828,15.5626713087086,0.0579162162162162
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",11.06875,11.0085942387517,0.0583325
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.47265122265122,9.57217343105748,0.0444027027027027
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.13481338481338,9.11902760562025,0.0781864864864865
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",10.2541827541828,16.6775729855335,0.0579162162162162
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",9.47265122265122,9.4847507763544,0.0444027027027027
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,,1
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",0,0,1
